selling_price,km_driven,engine,max_power,seats,mileage,name_le,car_age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_Dealer,seller_Individual,seller_Trustmark Dealer,trans_Automatic,trans_Manual,owner_0,owner_1,owner_2,owner_3,owner_4+
3200000,-0.51047823563124,1.096024684728267,2.4232834144378352,-0.4272230979590431,-0.021794950650416707,789,-0.79170684476853,0,1,0,0,1,0,0,1,0,0,1,0,0,0
503000,0.8541605329504747,1.4573153353611663,1.6018934938261282,1.6804800449023651,-1.3351024822694182,1792,-0.29538929122388263,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3800000,-1.035339300470361,1.0358095762894506,2.790732449811276,-0.4272230979590431,-0.3557718181558221,2052,-1.2880243983131774,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2000000,-0.025737550588421376,2.0895739739687396,1.877762923460342,-0.4272230979590431,-0.0644837231887012,1865,-0.5435480679962064,0,0,0,1,0,0,1,1,0,0,1,0,0,0
225000,-0.2303493881053043,-0.9131527668469109,-0.6844874655090737,-0.4272230979590431,0.5959366990212364,1389,0.20092826232076474,0,0,0,1,0,0,1,0,1,0,1,0,0,0
740000,-0.6402868741872514,-0.41136019652343986,-0.48804355813634953,-0.4272230979590431,2.002155088517682,1111,-1.0398656215408537,0,1,0,0,1,0,0,0,1,0,1,0,0,0
550000,-0.2691681124608057,-0.5097115403068402,-0.07254349506022793,-0.4272230979590431,-0.30554973281666353,449,-0.5435480679962064,0,0,0,1,0,0,1,0,1,0,1,0,0,0
750000,0.21021898972065386,2.0895739739687396,0.26381369885853684,1.6804800449023651,-1.6138350559017494,1948,0.20092826232076474,0,1,0,0,0,0,1,0,1,0,0,1,0,0
650000,-1.3372183905232298,-0.5137258808694279,-0.26757413691228515,-0.4272230979590431,0.6486698886273533,1278,-1.2880243983131774,0,0,0,1,0,0,1,1,0,0,1,0,0,0
625000,-0.9190720773871989,0.08641803323744338,-0.07169553574782765,-0.4272230979590431,-0.6621265387246903,1905,-0.79170684476853,0,0,0,1,0,0,1,0,1,0,1,0,0,0
600000,0.009743057394703205,-0.5137258808694279,-0.26757413691228515,-0.4272230979590431,0.6486698886273533,1281,-1.0398656215408537,0,0,0,1,1,0,0,1,0,0,1,0,0,0
450000,-0.27345097874989294,-0.5358047539636607,-0.4888915174487498,-0.4272230979590431,1.150890742018941,542,-0.79170684476853,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5400000,-1.2977698328899214,1.0879960036030916,2.790732449811276,-0.4272230979590431,-0.6621265387246903,51,-1.2880243983131774,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5500000,-1.2767753902963566,1.0879960036030916,2.790732449811276,-0.4272230979590431,-0.6621265387246903,51,-1.2880243983131774,0,1,0,0,1,0,0,1,0,0,1,0,0,0
779000,-1.3075952320237099,-0.5097115403068402,-0.07084757643542738,-0.4272230979590431,-0.10466139146002826,343,-1.2880243983131774,0,0,0,1,0,0,1,1,0,0,1,0,0,0
645000,-1.2242892838124446,0.29114940192941957,0.34578309905722765,-0.4272230979590431,-1.2848803969302591,1612,-0.5435480679962064,0,0,0,1,1,0,0,1,0,0,1,0,0,0
2475000,-1.4132392671545282,1.0659171305088588,1.660120033277612,-0.4272230979590431,-0.6571043301907745,2051,-1.0398656215408537,0,1,0,0,1,0,0,1,0,0,1,0,0,0
321000,-0.19556159672776738,0.08842520351873726,0.7556301000506808,-0.4272230979590431,-0.6571043301907745,379,0.9454045926377358,0,0,0,1,0,1,0,1,0,0,0,1,0,0
585000,-0.4055060226634158,-0.5137258808694279,-0.3495435371109755,-0.4272230979590431,-0.42859384189760213,1893,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
225000,0.014382829207881035,-0.10827748404806338,-0.6576354206163991,-0.4272230979590431,0.1464490352357656,287,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,1,0,0,0
500000,0.014382829207881035,0.09043237380003115,0.20728307803185364,-0.4272230979590431,1.6028895100713703,326,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
350000,0.43427168107917785,-0.11429899489194503,-0.03579859152288394,-0.4272230979590431,0.8997803153231472,726,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,0,1,0
756000,0.014382829207881035,-0.41136019652343986,-0.07819655714289633,1.6804800449023651,1.2814681639007537,1192,-0.5435480679962064,0,1,0,0,0,1,0,0,1,0,0,1,0,0
240000,-0.4055060226634158,-1.3186011636682755,-1.2427273461725703,-0.4272230979590431,0.8344916043822403,1086,-0.04723051445155895,0,0,0,1,0,1,0,0,1,0,1,0,0,0
80000,1.064104958886123,-1.3186011636682755,-1.5903906642566719,2.734331616333069,0.07111590722702726,1229,0.44908703909308845,0,0,0,1,0,1,0,0,1,0,0,1,0,0
800000,-1.3502559393738336,-0.5137258808694279,-0.2658782182874846,-0.4272230979590431,-0.5591712637794148,754,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1250000,-0.9303670875025368,1.4573153353611663,1.6018934938261282,1.6804800449023651,-0.4562159888341393,1643,-1.0398656215408537,0,1,0,0,0,1,0,0,1,0,1,0,0,0
320000,0.22432725514352944,1.4573153353611663,0.812160720877364,1.6804800449023651,-1.8498788569957954,963,1.1935633694100596,0,1,0,0,0,1,0,0,1,0,0,0,1,0
509999,-0.9303670875025368,-0.5137258808694279,-0.26192107482961674,-0.4272230979590431,-0.12977243412960798,566,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
650000,-1.1403115134381852,-0.41136019652343986,-0.48804355813634953,-0.4272230979590431,0.8872247939883573,1855,-1.2880243983131774,0,1,0,0,0,1,0,0,1,0,1,0,0,0
210000,-0.7204226615668884,-0.9131527668469109,-0.6830741999884067,-0.4272230979590431,0.3774706277958964,1092,0.6972458158654121,0,0,0,1,0,1,0,0,1,0,0,1,0,0
110000,0.22432725514352944,-1.3186011636682755,-1.2709926565859118,-0.4272230979590431,0.07111590722702726,1105,1.4417221461823833,0,0,0,1,0,1,0,0,1,0,0,1,0,0
665000,-0.9303670875025368,0.08842520351873726,0.4871096511239356,-0.4272230979590431,0.5231146752794564,1783,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
555000,-0.3635171374762861,0.09043237380003115,0.49050148837353674,-0.4272230979590431,0.5632923435507834,1990,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
560000,-0.3635171374762861,0.09043237380003115,0.49050148837353674,-0.4272230979590431,0.5632923435507834,1990,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
375000,0.22432725514352944,-0.5117187105881341,-0.4032476268963247,0.626628473471661,1.482356505257389,884,-0.5435480679962064,0,1,0,0,0,1,0,0,1,0,1,0,0,0
290000,0.16134392736283493,-0.41136019652343986,-0.26192107482961674,-0.4272230979590431,-0.02932826345128992,1338,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2950000,-0.4055060226634158,2.6134454173864436,2.352620138404481,1.6804800449023651,-1.0990586811753722,1911,-0.79170684476853,0,1,0,0,0,1,0,1,0,0,1,0,0,0
605000,1.211066057041077,-0.41136019652343986,-0.4874782519280828,-0.4272230979590431,2.2557766194804336,1305,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
720000,-0.8253948745347126,-0.5097115403068402,-0.07254349506022793,-0.4272230979590431,-0.481327031503719,461,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
800000,0.014382829207881035,-0.41136019652343986,-0.07819655714289633,1.6804800449023651,1.2814681639007537,1195,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1325000,-0.32152825228915644,1.4573153353611663,1.3774669291441959,1.6804800449023651,-0.8579926715474098,1019,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
625000,1.064104958886123,2.774019039889954,0.7245382585960052,0.626628473471661,-2.239100018374276,1476,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,1,0,0
350000,0.9906244098086461,-0.11429899489194503,-0.03579859152288394,-0.4272230979590431,0.8997803153231472,729,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,1,0,0,0
600000,1.588966023725244,2.0895739739687396,0.24685451261053204,2.734331616333069,-1.6138350559017494,1934,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,0,1,0,0
300000,1.064104958886123,-0.5137258808694279,-0.23789556097827652,-0.4272230979590431,-0.2302166048079252,778,0.44908703909308845,0,0,0,1,0,1,0,0,1,0,1,0,0,0
240000,1.064104958886123,1.4573153353611663,1.3237628393588468,1.6804800449023651,-1.3777912548077031,1771,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,1,0,0,0
377000,0.22432725514352944,0.09043237380003115,0.21858920219719044,-0.4272230979590431,1.6104228228722433,271,-0.5435480679962064,0,1,0,0,0,1,0,0,1,0,1,0,0,0
450000,1.4839938107574198,-0.16046391136170438,0.06878305700648005,1.6804800449023651,-0.8529704630134941,1197,0.20092826232076474,0,0,0,1,0,1,0,0,1,0,1,0,0,0
160000,0.6442161070148262,0.29315657221071345,0.3373035059332252,-0.4272230979590431,-1.3853245676085768,673,1.4417221461823833,0,0,0,1,0,1,0,0,1,0,0,0,0,1
525000,0.6442161070148262,-0.5137258808694279,-0.2658782182874846,-0.4272230979590431,0.18160449497317688,692,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
550000,2.0718382033772356,2.0895739739687396,0.30338513343721524,2.734331616333069,-1.66154603697395,1933,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,1,0,0
270000,1.064104958886123,1.079967322477916,1.6007628814095947,-0.4272230979590431,-0.2804386901470838,69,0.9454045926377358,0,1,0,0,0,1,0,0,1,0,0,0,1,0
570000,1.588966023725244,-0.17852844389334932,-0.6844874655090737,-0.4272230979590431,1.0479354670736656,1891,-0.5435480679962064,0,1,0,0,0,1,0,0,1,0,0,1,0,0
225000,0.43427168107917785,-0.10827748404806338,-0.6576354206163991,-0.4272230979590431,0.1464490352357656,290,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,1,0,0
590000,0.43427168107917785,-0.5137258808694279,-0.2658782182874846,-0.4272230979590431,0.18160449497317688,694,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1675000,0.22432725514352944,1.00971636263263,2.225426241544444,-0.4272230979590431,-0.5817712021820363,802,-1.0398656215408537,0,1,0,0,0,1,0,0,1,0,1,0,0,0
800000,-0.762411546754018,-0.5197473917133096,0.10354938881489033,-0.4272230979590431,-0.004217220781711067,182,-1.2880243983131774,0,0,0,1,1,0,0,0,1,0,1,0,0,0
450000,-1.1718031773285325,-0.5097115403068402,-0.2506149506642799,-0.4272230979590431,-0.30554973281666353,88,-0.04723051445155895,0,0,0,1,0,1,0,0,1,0,1,0,0,0
300000,0.22432725514352944,-0.09623446236030007,-0.6011047997897159,-0.4272230979590431,-0.606882244851616,1718,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,1,0,0,0
645000,-1.035339300470361,-0.5137258808694279,-0.2667261775998849,-0.4272230979590431,-0.20510556213834544,721,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
520000,-0.23755048191489705,-0.41136019652343986,-0.48804355813634953,-0.4272230979590431,1.0002244860014644,1305,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
200000,-0.6154504485990642,-1.2824720986049856,-1.0194313939071715,-0.4272230979590431,0.4226705046011392,508,0.20092826232076474,0,0,0,1,0,1,0,0,1,0,1,0,0,0
700000,-0.8253948745347126,0.08842520351873726,0.7358443827613416,-0.4272230979590431,-0.5064380741732988,411,-0.29538929122388263,0,0,0,1,0,1,0,0,1,0,1,0,0,0
45000,-0.4055060226634158,-1.3186011636682755,-1.5338600434299887,-1.4810746693897472,-0.8328816288778301,1056,3.426992360360973,0,0,0,1,0,1,0,0,1,0,0,1,0,0
459999,0.07736615698857556,0.09043237380003115,0.21858920219719044,-0.4272230979590431,1.6104228228722433,277,-0.5435480679962064,0,1,0,0,0,1,0,0,1,0,1,0,0,0
325000,0.43427168107917785,-0.41136019652343986,-0.4897394767611501,-0.4272230979590431,0.9500024006623058,1245,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,0,1,0,0
350000,-0.4055060226634158,-0.9131527668469109,-0.6847701186132069,-0.4272230979590431,0.27451535285062084,1406,-0.29538929122388263,0,0,0,1,0,1,0,0,1,0,0,1,0,0
440000,0.22432725514352944,0.2590346774287174,0.990232176481416,-0.4272230979590431,0.7290252251700075,629,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,0,1,0
320000,0.014382829207881035,-0.11429899489194503,-0.03579859152288394,-0.4272230979590431,0.6235588459577736,728,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,1,0,0
169000,-0.5944560060054993,-0.9191742776907925,-0.8272272830964487,-0.4272230979590431,-0.3557718181558221,102,0.6972458158654121,0,0,0,1,0,1,0,0,1,0,1,0,0,0
350000,-0.4055060226634158,-0.5117187105881341,-0.4908700891776835,-0.4272230979590431,-0.739970771000387,2026,0.20092826232076474,0,0,0,1,0,1,0,0,1,0,0,0,0,1
350000,0.9218886047573148,-0.10827748404806338,-0.6859007310297407,-0.4272230979590431,0.0660936986931115,187,-0.04723051445155895,0,1,0,0,1,0,0,0,1,0,1,0,0,0
310000,0.43427168107917785,-0.10827748404806338,-0.6548088895750651,-0.4272230979590431,0.1464490352357656,286,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,0,1,0,0
150000,0.014382829207881035,-0.41136019652343986,-0.26192107482961674,-0.4272230979590431,-0.02932826345128992,1275,1.689880922954707,0,0,0,1,0,1,0,0,1,0,0,0,1,0
420000,1.914379883925499,1.4573153353611663,0.670834168810656,-0.4272230979590431,-1.4857687382868945,943,0.9454045926377358,0,1,0,0,0,1,0,0,1,0,0,0,0,1
685000,-0.8253948745347126,-0.16046391136170438,-0.004706750068208344,-0.4272230979590431,-0.07452814025653275,1155,-0.29538929122388263,0,0,0,1,0,1,0,1,0,0,1,0,0,0
560000,1.316038270008901,0.016167073392157432,0.4856963856032686,-0.4272230979590431,0.07613811576094304,1524,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,0,1,0,0
470000,1.064104958886123,-0.41136019652343986,-0.48804355813634953,-0.4272230979590431,0.8746692726535674,1336,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,0,0,1,0
380000,0.22432725514352944,0.29315657221071345,0.3373035059332252,-0.4272230979590431,-0.8077705862082513,668,0.6972458158654121,0,0,0,1,0,1,0,0,1,0,0,1,0,0
670000,-0.2585449245084619,1.0920103441656792,0.812160720877364,1.6804800449023651,-1.008658927564886,917,-0.29538929122388263,0,1,0,0,0,1,0,0,1,0,0,1,0,0
550000,-1.3502559393738336,-0.5137258808694279,-0.26757413691228515,-0.4272230979590431,0.6486698886273533,1300,-1.0398656215408537,0,0,0,1,0,1,0,0,1,0,1,0,0,0
749000,-0.9303670875025368,0.27709920996036236,0.848905624414708,-0.4272230979590431,-0.6043711405846577,646,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
899000,0.22432725514352944,0.2590346774287174,0.987405645440082,-0.4272230979590431,0.06358259442615406,484,-0.29538929122388263,0,1,0,0,0,1,0,0,1,0,0,1,0,0
290000,0.3922827958920482,1.079967322477916,0.916742369406728,-0.4272230979590431,-0.7274152496655971,84,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,0,0,1,0
869999,3.1005658904619127,2.0895739739687396,0.26381369885853684,1.6804800449023651,-1.6138350559017494,1948,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,0,1,0,0
350000,-0.19556159672776738,-0.5117187105881341,-0.6859007310297407,1.6804800449023651,0.30213749978715804,132,-0.29538929122388263,0,0,0,1,0,1,0,0,1,0,1,0,0,0
500000,-0.5524671208183697,-0.5137258808694279,-0.2296986209584073,-0.4272230979590431,0.35989289792719076,1308,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
400000,0.16134392736283493,0.09043237380003115,0.3486096300985616,-0.4272230979590431,0.5632923435507834,1601,-0.04723051445155895,0,1,0,0,0,1,0,1,0,0,0,1,0,0
260000,-0.8253948745347126,-1.3125796528243938,-1.0731354836925207,-0.4272230979590431,1.4446899412530203,1557,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
220000,-0.6154504485990642,-1.3186011636682755,-1.2427273461725703,-0.4272230979590431,0.8344916043822403,1080,-0.29538929122388263,0,0,0,1,0,1,0,0,1,0,0,1,0,0
190000,1.462999368163855,-0.41136019652343986,-0.4936966202190179,2.734331616333069,-0.30554973281666353,78,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,0,1,0,0
400000,0.22432725514352944,-0.5137258808694279,-0.26192107482961674,-0.4272230979590431,-0.12977243412960798,561,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
170000,0.1403494847692701,-1.0375973242871317,-0.9883395524524958,-0.4272230979590431,1.5124897564608846,62,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,0,1,0,0
650000,-1.381747603264181,-0.5137258808694279,-0.2658782182874846,-0.4272230979590431,-0.20510556213834544,523,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
60000,-0.15357271154063767,-1.3186011636682755,-1.5338600434299887,-1.4810746693897472,-0.8328816288778301,1058,1.689880922954707,0,0,0,1,0,1,0,0,1,0,0,1,0,0
300000,0.8541605329504747,1.2826915208885983,1.0100178937707551,1.6804800449023651,-1.8624343783305852,1762,1.689880922954707,0,0,0,1,0,1,0,0,1,0,0,1,0,0
125000,-0.6154504485990642,-0.9191742776907925,-0.8244007520551145,-0.4272230979590431,-0.8077705862082513,103,0.44908703909308845,0,0,0,1,0,1,0,0,1,0,0,1,0,0
130000,1.064104958886123,-0.41136019652343986,-0.26192107482961674,-0.4272230979590431,-0.02932826345128992,1674,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,0,1,0,0
170000,0.014382829207881035,-1.3186011636682755,-1.2709926565859118,-0.4272230979590431,0.07111590722702726,1102,0.6972458158654121,0,0,0,1,0,1,0,0,1,0,0,0,1,0
310000,0.16134392736283493,-0.41136019652343986,-0.4908700891776835,-0.4272230979590431,-0.02932826345128992,1298,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,0,1,0,0
130000,0.8541605329504747,-0.9191742776907925,-0.8272272830964487,-0.4272230979590431,-0.3557718181558221,103,0.6972458158654121,0,0,0,1,0,1,0,0,1,0,0,1,0,0
465000,-1.035339300470361,-0.9131527668469109,-0.6847701186132069,-0.4272230979590431,0.27451535285062084,1411,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
160000,0.43427168107917785,-0.41136019652343986,-0.26192107482961674,-0.4272230979590431,-0.02932826345128992,867,4.667786244222591,0,1,0,0,0,1,0,0,1,0,0,0,1,0
800000,1.064209931099091,3.0791089226466246,3.0309875883246793,-0.4272230979590431,-2.113544805026379,1448,2.1861984764993543,0,1,0,0,0,1,0,1,0,0,0,1,0,0
260000,-1.1018916834919614,-0.9131527668469109,-0.6830741999884067,-0.4272230979590431,0.1966711205749242,1093,0.44908703909308845,0,0,0,1,0,1,0,0,1,0,1,0,0,0
500000,0.014382829207881035,2.1477819121262622,-0.7989619726831071,3.7881831877637735,-0.8680370886152413,817,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
325000,-0.6574393337861939,-0.911145596565617,-0.6859007310297407,-0.4272230979590431,0.9022914195901055,1546,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
400000,0.22432725514352944,2.1477819121262622,-0.7989619726831071,3.7881831877637735,-0.8680370886152413,818,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3200000,-0.4055060226634158,2.6134454173864436,2.352620138404481,1.6804800449023651,-1.299947022532007,1912,-1.0398656215408537,0,1,0,0,0,1,0,0,1,0,1,0,0,0
200000,-0.4055060226634158,-0.11429899489194503,-1.0872681388991914,-0.4272230979590431,-0.3859050693593176,1656,1.689880922954707,0,1,0,0,0,1,0,0,1,0,1,0,0,0
450000,-0.3635171374762861,0.08039652239356172,0.24685451261053204,1.6804800449023651,-0.5541490552454991,905,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
229999,-0.4055060226634158,-0.09623446236030007,-0.6011047997897159,-0.4272230979590431,-0.606882244851616,1720,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,1,0,0,0
340000,-0.8253948745347126,-1.2824720986049856,-1.0194313939071715,-0.4272230979590431,0.4226705046011392,508,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
550000,0.7071994347955207,2.1477819121262622,-0.8244007520551145,1.6804800449023651,-0.8680370886152413,827,-0.04723051445155895,0,1,0,0,0,1,0,0,1,0,1,0,0,0
975000,0.5070804079936607,3.0108651330826324,1.769224131473111,1.6804800449023651,-2.0131006343480613,228,0.6972458158654121,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3800000,-1.035339300470361,1.0358095762894506,2.790732449811276,-0.4272230979590431,-0.3557718181558221,2052,-1.2880243983131774,0,1,0,0,0,1,0,1,0,0,1,0,0,0
225000,0.22432725514352944,0.2851278910855379,0.30338513343721524,-0.4272230979590431,-1.3602135249389975,1998,0.9454045926377358,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3250000,-1.2032948412188798,3.502621851999634,2.988589622704667,1.6804800449023651,-2.1361447434290004,229,-1.0398656215408537,0,1,0,0,0,1,0,1,0,0,1,0,0,0
280000,0.014382829207881035,-0.11429899489194503,-0.6293701102030576,-0.4272230979590431,1.402001168714735,1728,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
700000,-1.360753160670616,-0.5097115403068402,-0.07084757643542738,-0.4272230979590431,0.020893821887868674,344,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
259000,-0.7204226615668884,-0.11429899489194503,-0.6293701102030576,-0.4272230979590431,0.9073136281240213,1710,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,1,0,0,0
3200000,-0.19556159672776738,2.6134454173864436,2.352620138404481,1.6804800449023651,-1.0990586811753722,1911,-1.0398656215408537,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1400000,-0.8253948745347126,1.0920103441656792,1.3774669291441959,1.6804800449023651,-0.8579926715474098,1018,-1.0398656215408537,0,1,0,0,0,1,0,0,1,0,1,0,0,0
416000,-0.6154504485990642,0.09243954408132503,0.5408137409092848,-0.4272230979590431,-0.6043711405846577,272,-0.29538929122388263,0,0,0,1,0,1,0,1,0,0,1,0,0,0
250000,0.014382829207881035,-0.41136019652343986,-0.03579859152288394,-0.4272230979590431,-0.10466139146002826,1746,0.6972458158654121,0,1,0,0,0,1,0,0,1,0,1,0,0,0
210000,1.064104958886123,-0.41136019652343986,-0.06971696401889393,-0.4272230979590431,0.42769271313505497,1733,0.9454045926377358,0,1,0,0,0,1,0,0,1,0,1,0,0,0
290000,1.064104958886123,1.4573153353611663,0.812160720877364,2.734331616333069,-1.8498788569957954,971,1.4417221461823833,0,1,0,0,0,1,0,0,1,0,0,1,0,0
220000,0.43427168107917785,-0.11429899489194503,-0.6293701102030576,-0.4272230979590431,0.9073136281240213,1709,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,1,0,0,0
246000,-0.7204226615668884,-0.11429899489194503,-0.6293701102030576,-0.4272230979590431,0.9073136281240213,1726,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,0,1,0,0
260000,-0.8253948745347126,-1.3186011636682755,-1.613002912587345,2.734331616333069,-0.6571043301907745,1234,-1.0398656215408537,0,0,0,1,0,1,0,0,1,0,1,0,0,0
1050000,0.014382829207881035,-0.11429899489194503,-0.07254349506022793,-0.4272230979590431,0.49298142407596085,476,-1.0398656215408537,0,1,0,0,0,1,0,0,1,0,1,0,0,0
290000,-0.19556159672776738,-0.41136019652343986,-0.07084757643542738,-0.4272230979590431,0.4025816704654752,1744,0.44908703909308845,0,1,0,0,0,1,0,0,1,0,1,0,0,0
310000,0.014382829207881035,-0.11429899489194503,-0.6293701102030576,-0.4272230979590431,1.402001168714735,1728,0.20092826232076474,0,1,0,0,0,1,0,0,1,0,1,0,0,0
700000,-1.3292614967802687,-0.5137258808694279,-0.2667261775998849,-0.4272230979590431,-0.20510556213834544,715,-1.0398656215408537,0,0,0,1,0,1,0,0,1,0,1,0,0,0
550000,-1.035339300470361,-0.5137258808694279,-0.26757413691228515,-0.4272230979590431,0.2468932059140828,1351,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
450000,0.014382829207881035,-0.09623446236030007,-0.629087457098924,-0.4272230979590431,-0.08206145305740684,1705,-0.79170684476853,0,1,0,0,0,1,0,0,1,0,1,0,0,0
773000,-0.09058938375994316,0.08842520351873726,0.7358443827613416,-0.4272230979590431,-0.4059939034949807,412,-0.5435480679962064,0,0,0,1,0,1,0,0,1,0,1,0,0,0
450000,-0.9303670875025368,-0.5097115403068402,-0.20539045400293354,-0.4272230979590431,1.110713073747614,1827,-0.79170684476853,0,0,0,1,0,1,0,0,1,0,1,0,0,0
409999,-1.2452837264060095,-0.5157330511507219,-0.5163088685496912,-0.4272230979590431,-1.0161922403657602,1177,-1.2880243983131774,0,0,0,1,0,1,0,0,1,0,1,0,0,0
45000,-0.7204226615668884,-1.3186011636682755,-1.5338600434299887,-1.4810746693897472,-0.8328816288778301,1070,2.6825160300440016,0,0,0,1,0,1,0,0,1,0,0,0,0,1
600000,0.22432725514352944,2.0935883145313277,2.493946690471189,-0.4272230979590431,-2.0959670751576733,1505,-0.04723051445155895,0,0,0,1,0,1,0,1,0,0,0,1,0,0
250000,-0.13257826894707284,-0.5097115403068402,-0.33541088190430474,-0.4272230979590431,-0.20510556213834544,64,0.9454045926377358,0,0,0,1,0,1,0,0,1,0,1,0,0,0
70000,0.6442161070148262,-0.09623446236030007,-0.8272272830964487,-0.4272230979590431,-0.6571043301907745,1660,1.4417221461823833,0,1,0,0,0,1,0,0,1,0,1,0,0,0
690000,-1.4278723936422428,-0.5117187105881341,-0.12907411588691114,-0.4272230979590431,-0.4059939034949807,340,-1.2880243983131774,0,0,0,1,1,0,0,0,1,0,1,0,0,0
3975000,-0.7876048778662958,1.0338024060081568,2.7342018289845926,-0.4272230979590431,-0.6043711405846577,21,-1.0398656215408537,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5150000,-1.035339300470361,2.0755237819996823,3.4849284735629458,-0.4272230979590431,0.7415807465047973,809,-1.2880243983131774,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3200000,-0.51047823563124,1.096024684728267,2.4232834144378352,-0.4272230979590431,-0.021794950650416707,789,-0.79170684476853,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4100000,-1.0983226282510554,4.3175329862049505,5.334610387012019,-0.4272230979590431,-2.49021044507007,803,-0.79170684476853,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1000000,-1.3650570214022968,0.08641803323744338,0.40231371988391085,-0.4272230979590431,-0.5817712021820363,1982,-1.0398656215408537,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1000000,-1.3454482120199072,0.08641803323744338,0.40231371988391085,-0.4272230979590431,-0.5817712021820363,1982,-1.0398656215408537,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2000000,-0.025737550588421376,2.0895739739687396,1.877762923460342,-0.4272230979590431,-0.0644837231887012,1865,-0.5435480679962064,0,0,0,1,0,0,1,1,0,0,1,0,0,0
